,Title,MPAA Rating,Keywords,Source,Production method,Creative type,Countries,Total original B.O
120,The Train,['Not Rated'],"['Action Thriller', 'Heist', 'World War II', 'Other_Keywords', 'Inspired by a True Story']",['Based on Factual Book/Article'],['Live Action'],['Historical Fiction'],"['United States', 'Italy', 'France']",6800000.0
121,The Bible,['Not Rated'],['Other_Keywords'],['Based on Religious Text'],['Live Action'],['Dramatization'],"['United States', 'Italy']",34903530.0
122,Hawaii,['Not Rated'],"['Religious', 'Historical Drama', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],34562222.0
123,The Sand Pebbles,['PG-13'],"['Romance', 'Rescue', 'Other_Keywords', 'Prostitution', 'War Drama']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],30017647.0
124,A Man for All Seasons,['G'],"['Political', 'Epilogue', 'Biographical Drama', 'Voiceover/Narration', 'Oscars Best Picture Winner', 'Religious', 'Other_Keywords', 'Royalty']",['Based on Play'],['Live Action'],['Dramatization'],['United Kingdom'],28350000.0
125,"The Russians Are Coming, the Russians Are Coming",['Not Rated'],"['Romance', 'Rescue', 'Life in a Small Town', 'Satirical Comedy', 'Other_Keywords', 'Satire']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],21693114.0
126,Grand Prix,['Not Rated'],"['Sports Drama', 'Relationships Gone Wrong', 'Infidelity', 'Accidental Death', 'Professional Rivalry', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],20845016.0
127,Alfie,['PG'],"['Novel or Other Work Adapted by Author', 'Medical and Hospitals', 'Relationships Gone Wrong', 'Comedy Drama', 'Infidelity', 'Breaking the Fourth Wall', 'Delayed Adulthood', 'Other_Keywords']",['Based on Play'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],18871300.0
128,The Wild Angels,['R'],"['Revenge', 'Gangs', 'Other_Keywords', 'Narcotics', 'Crime Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],15541070.0
129,Torn Curtain,['PG'],"['Surprise Twist', 'Romance', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],13000615.0
130,Harper,['Not Rated'],"['Kidnap', 'Relationships Gone Wrong', 'Private Investigator', 'Film Noir', 'Missing Person', 'Other_Keywords', 'Crime Drama']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],12000000.0
131,The Group,['Not Rated'],"['Relationships Gone Wrong', 'Infidelity', 'Domestic Abuse', 'LGBTQ+', 'Twins', '1930s', 'World War II', '1940s', 'Other_Keywords', 'Life Drama']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],6000000.0
132,The Fortune Cookie,['Not Rated'],['Romance'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],6000000.0
133,The Graduate,['PG'],"['Romance', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],104467423.0
134,The Jungle Book,['Not Rated'],"['Animal Lead', 'Talking Animals', 'Voiceover/Narration', 'Orphan', 'Coming of Age']",['Based on Fiction Book/Short Story'],['Hand Animation'],['Kids Fiction'],['United States'],141843000.0
135,Guess Who's Coming to Dinner,['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],56700000.0
136,Bonnie and Clyde,['R'],"['Biographical Drama', 'Other_Keywords', 'Fugitive / On the Run']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],50700128.0
137,You Only Live Twice,['PG'],['Secret Agent'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],111600000.0
138,In the Heat of the Night,['Not Rated'],"['Police Detective', 'Oscars Best Picture Winner', 'Bigotry', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],24407647.0
139,Casino Royale,['Not Rated'],"['Development Hell', 'Farcical / Slapstick Comedy', 'Other_Keywords', 'Famously Bad', 'Spoof', 'Same Actor, Multiple Roles']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],"['United Kingdom', 'United States']",41744718.0
140,Cool Hand Luke,['GP'],"['1950s', 'Corrupt Cops', 'Unnamed Character', 'Other_Keywords', 'Crime Drama', 'Prison']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],16218161.0
141,In Cold Blood,['R'],"['1950s', 'Heist', 'Film Noir', 'Police Detective', 'Other_Keywords', 'Non-Chronological', 'Crime Drama']",['Based on Factual Book/Article'],['Live Action'],['Dramatization'],['United States'],13007551.0
142,Doctor Dolittle,['Not Rated'],['Other_Keywords'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],9000000.0
143,"Il buono, il brutto, il cattivo",['Not Rated'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Spain', 'Germany', 'Italy']",6103885.0
144,Caprice,['Not Rated'],"['Young Child Dealing with the Death of a Parent', 'Undercover', 'Surprise Twist', 'Other_Keywords', 'Narcotics', 'Crime Comedy', 'Corporate Malfeasance']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],4075000.0
145,Funny Girl,['G'],"['White Collar Crime', 'Romance', 'Biography', 'Relationships Gone Wrong', 'Comedy Drama', 'Other_Keywords', 'Money Troubles', 'Prison']",['Based on Musical or Opera'],['Live Action'],['Historical Fiction'],['United States'],58707416.0
146,2001: A Space Odyssey,['G'],"['IMAX: DMR', '2000s', 'Visual Effects', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Science Fiction'],"['United Kingdom', 'United States']",71800974.0
147,The Odd Couple,['G'],"['Romance', 'Relationships Gone Wrong', 'Suicide', 'Other_Keywords', 'Widow/Widower', 'Buddy Comedy']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],44527234.0
148,Bullitt,['M/PG'],"['Film Noir', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],42301050.0
149,Romeo and Juliet,['PG'],"['Romance', 'Relationships Gone Wrong', 'Historical Drama', 'Gangs', 'Other_Keywords', 'First Love']",['Based on Play'],['Live Action'],['Historical Fiction'],['United Kingdom'],38907647.0
150,Oliver!,['G'],"['Oscars Best Picture Winner', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United Kingdom'],37402877.0
151,Planet of the Apes,['G'],"['Talking Animals', 'Surprise Twist', 'Post Apocalypse', 'Action Adventure', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],33398936.0
152,Rosemary's Baby,['R'],"['Psychological Horror', 'Religious']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],33397080.0
153,"Yours, Mine and Ours",['PG'],"['Dysfunctional Family', 'Inspired by a True Story', 'Other_Keywords', 'Family Comedy']",['Based on Factual Book/Article'],['Live Action'],['Contemporary Fiction'],['United States'],25912624.0
154,The Lion in Winter,['PG'],"['Political', 'Historical Drama', 'Infidelity', 'Inheritance', 'Other_Keywords', 'Dysfunctional Family', 'Royalty']",['Based on Real Life Events'],['Live Action'],['Dramatization'],['United Kingdom'],22295024.0
155,The Green Berets,['G'],"['Political', 'Directing Yourself', 'Other_Keywords', 'Vietnam War', 'War Drama', 'War']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],21707027.0
156,The Boston Strangler,['R'],"['Biography', 'Serial Killer', 'Police Detective', '1960s', 'Other_Keywords', 'Crime Thriller']",['Based on Fiction Book/Short Story'],['Live Action'],['Dramatization'],['United States'],17810894.0
157,Candy,['R'],"['Sex Crimes', 'Medical and Hospitals', 'Twins', 'Dysfunctional Family', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Fantasy'],"['United States', 'Italy', 'France']",16408286.0
158,The Thomas Crown Affair,['R'],"['Romance', 'Crime', 'Heist', 'Other_Keywords', 'Crime Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14000000.0
159,With Six You Get Eggroll,['G'],"['Romance', 'Family Comedy', 'Dysfunctional Family', 'Other_Keywords', 'Widow/Widower']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],10095200.0
160,The Ambushers,['Not Rated'],"['Secret Agent', 'Action Comedy', 'Undercover', 'Other_Keywords', 'Spoof']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],['United States'],10000000.0
161,Coogan's Bluff,['R'],"['Set in New York', 'Romance', 'Action Thriller', 'Fugitive / On the Run', 'Set in New York City', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],3110000.0
162,Butch Cassidy and the Sundance Kid,['PG'],"['Other_Keywords', 'Fugitive / On the Run']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],102311313.0
163,The Love Bug,['G'],"['Family Comedy', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],50582265.0
164,Midnight Cowboy,['R'],"['LGBTQ+', 'Other_Keywords', 'Oscars Best Picture Winner']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],44796329.0
165,"Hello, Dolly",['G'],"['Widow/Widower', 'Romance', 'Intertitle', 'Other_Keywords']",['Based on Musical or Opera'],['Live Action'],['Contemporary Fiction'],['United States'],33208099.0
166,Bob & Carol & Ted & Alice,['R'],"['Relationship Advice', 'Relationships Gone Wrong', 'Comedy Drama', 'Infidelity', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],31897253.0
167,Cactus Flower,['M/PG'],"['Romance', 'Relationships Gone Wrong', 'Romantic Comedy', 'Other_Keywords', 'Love Triangle']",['Based on Play'],['Live Action'],['Contemporary Fiction'],['United States'],25889208.0
168,On Her Majesty's Secret Service,['PG'],"['Death of a Spouse or Fiancée / Fiancé', 'Romance', 'Secret Agent', 'Organized Crime', 'Action Thriller', 'Dysfunctional Family', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],82000000.0
169,Winning,['PG'],"['Sports Drama', 'Relationships Gone Wrong', 'Infidelity', 'Professional Rivalry', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],14644335.0
170,"They Shoot Horses, Don't They?",['M/PG'],"['Film Noir', '1930s', 'Suicide', 'Dancing', 'Prologue', 'Other_Keywords', 'Life Drama', 'Non-Chronological', 'Money Troubles']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],12600000.0
171,Where Eagles Dare,['M/PG'],"['Novel or Other Work Adapted by Author', 'Action Thriller', 'World War II', '1940s', 'Other_Keywords', 'War']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],"['United Kingdom', 'United States']",7100436.0
172,Topaz,['M/PG'],"['Set in New York', 'Relationships Gone Wrong', 'Infidelity', '1960s', 'Set in New York City', 'C.I.A.', 'Suicide', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],6000000.0
173,Once Upon a Time in the West,['PG-13'],"['Death of a Son or Daughter', 'Terminal Illness', 'Revenge', 'Gangs', 'Unnamed Character', 'Other_Keywords', 'Non-Chronological']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['United States', 'Italy']",5380604.0
174,Marooned,['G'],['Other_Keywords'],['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],4300000.0
175,Che!,['PG'],['Biography'],['Based on Real Life Events'],['Live Action'],['Dramatization'],['United States'],2000000.0
176,Love Story,['PG'],"['Romance', 'Voiceover/Narration', 'Musicians', 'Terminal Illness', 'Romantic Drama', 'Lawyers', 'College', 'Dysfunctional Family', 'Other_Keywords', 'Non-Chronological']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],136397186.0
177,Airport,['G'],"['Disaster', 'Ensemble', 'Other_Keywords', 'In a Plane']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],100489150.0
178,M*A*S*H,['R'],"['War', 'Other_Keywords']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],81600000.0
179,Patton,['M/PG'],"['Other_Keywords', 'Oscars Best Picture Winner']",['Based on Factual Book/Article'],['Live Action'],['Historical Fiction'],['United States'],62500000.0
180,The Aristocats,['G'],"['Romance', 'Other_Keywords', 'Animal Lead', 'Talking Animals', 'Musicians', 'Inheritance', 'Cross-Class Romance']",['Original Screenplay'],['Hand Animation'],['Kids Fiction'],['United States'],55675526.0
181,Little Big Man,['PG-13'],"['Other_Keywords', 'Culture Clash']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],31559552.0
182,Ryan's Daughter,['R'],"['Romance', 'Relationships Gone Wrong', 'Romantic Drama', 'Suicide', 'Falsely Accused', 'Other_Keywords']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United Kingdom'],30846716.0
183,Tora! Tora! Tora!,['G'],"['In a Plane', 'Ensemble', '1930s', 'World War II', 'Other_Keywords', 'War Drama', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['United States', 'Japan']",29548291.0
184,Catch-22,['R'],"['Sex Crimes', 'In a Plane', 'War', 'Revenge', 'World War II', '1940s', 'Other_Keywords', 'Prostitution', 'Black Comedy', 'Satire']",['Based on Fiction Book/Short Story'],['Live Action'],['Historical Fiction'],['United States'],24911670.0
185,Joe,['R'],"['Political', 'Death of a Son or Daughter', 'Dysfunctional Family', 'Other_Keywords', 'Narcotics', 'Crime Drama']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],19319254.0
186,Five Easy Pieces,['R'],"['Relationships Gone Wrong', 'Road Trip', 'Dysfunctional Family', 'Other_Keywords', 'Life Drama', 'Pregnant Women']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],18099091.0
187,Beneath the Planet of the Apes,['G'],"['Talking Animals', 'Post Apocalypse', 'Voiceover/Narration', 'Action Adventure']",['Original Screenplay'],['Live Action'],['Science Fiction'],['United States'],17489009.0
188,Beyond the Valley of the Dolls,['NC-17'],"['Cult Movie', 'Relationships Gone Wrong', 'Domestic Abuse', 'Musicians', 'LGBTQ+', 'Ensemble', 'Suicide', 'Satirical Comedy', 'Inheritance', 'Other_Keywords', 'Addiction', 'Satire']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],9000000.0
189,Kelly's Heroes,['GP'],"['Heist', 'Ensemble', 'World War II', '1940s', 'Other_Keywords', 'Inspired by a True Story', 'Crime Comedy', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],5200000.0
190,Two Mules for Sister Sara,['M/PG'],"['Romance', 'Fugitive / On the Run', 'Other_Keywords', 'Prostitution', 'War']",['Original Screenplay'],['Live Action'],['Historical Fiction'],"['Other_Countries', 'United States']",5050000.0
191,Darling Lili,['G'],"['Romance', 'Relationships Gone Wrong', 'Secret Agent', 'Undercover', 'Fugitive / On the Run', 'Hitmen', 'Other_Keywords', 'Love Triangle']",['Original Screenplay'],['Live Action'],['Historical Fiction'],['United States'],5000000.0
192,Myra Breckinridge,['R'],"['Sex Crimes', 'Cult Movie', 'LGBTQ+', 'Surprise Twist', 'Car Accident', 'Dream Sequence', 'Satirical Comedy', 'Other_Keywords', 'Famously Bad', 'Satire', 'Same Role, Multiple Actors']",['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United States'],3000000.0
193,Fiddler on the Roof,['G'],"['Other_Keywords', 'Religious']",['Based on Musical or Opera'],['Live Action'],['Historical Fiction'],['United States'],80501127.0
194,Diamonds Are Forever,['GP'],['Secret Agent'],['Based on Fiction Book/Short Story'],['Live Action'],['Contemporary Fiction'],['United Kingdom'],115999985.0
195,The French Connection,['R'],"['Epilogue', 'Organized Crime', 'Bigotry', 'Oscars Best Picture Winner', 'Film Noir', 'Hitmen', 'Crime Thriller', 'Other_Keywords', 'Narcotics', 'Intertitle']",['Based on Factual Book/Article'],['Live Action'],['Contemporary Fiction'],['United States'],41161299.0
196,Dirty Harry,['R'],"['Kidnap', 'Rescue', 'Serial Killer', 'Action Thriller', 'Film Noir', 'Other_Keywords', 'Inspired by a True Story']",['Original Screenplay'],['Live Action'],['Contemporary Fiction'],['United States'],28153434.0
197,A Clockwork Orange,['R'],"['Sex Crimes', '1990s', 'Dystopia', 'Corrupt Cops', 'Revenge', 'Gangs', 'Other_Keywords', 'Crime Drama', 'Prison']",['Based on Fiction Book/Short Story'],['Live Action'],['Science Fiction'],"['United Kingdom', 'United States']",28478758.0
